,sff2022 company name,normalized_url,fct_date,score_date,parent_category,parent_category_hgp_score,overall_hgp_score,overall_feature_density,t12m_nielsen_sales,t12m_nielsen_sales_pct_growth,nielsen_feature_density,nielsen_score,parent_category_nielsen_score,nielsen_weight,offline_distribution_feature_density,offline_distribution_score,parent_category_offline_distribution_score,offline_distribution_weight,reviews_feature_density,reviews_score,parent_category_reviews_score,reviews_weight,social_feature_density,social_score,parent_category_social_score,social_weight,web_feature_density,web_score,parent_category_web_score,web_weight,overall_confidence,reliability_bucket
102810,Sacramento Cookie Factory,wafercookie.com,2021-12,2021-12,Food,0.32875105564417756,0.3276678727343763,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.775,0.21889231803188808,0.21389394727714187,0.05,0.04038139509360417,low
107396,Thai Culinary Arts Studio,watcharee.com,2021-12,2021-12,Other,0.9955605304330484,0.9940695442423007,0.972027972027972,2073580.5,0.06516970372333297,1.0,0.42734387827705106,0.37870838500429266,0.4,1.0,0.9137916678231425,0.9152458366375892,0.3,1.0,0.3280368410876558,0.3257052584066802,0.1,0.9183673469387755,0.8606154941873823,0.8650734962575525,0.15,1.0,0.5965754221371776,0.6028847545205117,0.05,0.9844206927810997,high
107756,"waterdrop Microdrinks, LLC",waterdrop.com,2021-12,2021-12,Other,0.8487897845853077,0.8287472184001766,0.5454545454545454,,,,,,0.4,,,,0.3,1.0,0.23526620146590968,0.2417287294064545,0.1,0.5102040816326531,0.7461149657675872,0.7486569702278963,0.15,1.0,0.9940805902267837,0.9947352597810374,0.05,0.22207909855297378,medium_low
108576,The Watkins Co.,watkins1868.com,2021-12,2021-12,Food,0.5163525598920176,0.5339727190881448,0.5944055944055944,,,,,,0.4,,,,0.3,,,,0.1,0.9183673469387755,0.632974543950742,0.6347996339075732,0.15,1.0,0.1842802325589305,0.16983538559371025,0.05,0.1844206927810994,low
109871,World's Best Cheeses,wbcheese.com,2021-12,2021-12,Food,0.24167574941714004,0.20642715181164958,0.4755244755244755,,,,,,0.4,,,,0.3,,,,0.1,0.5714285714285714,0.31447525616872674,0.3412074098960807,0.15,1.0,0.5255819585205965,0.5188099780321425,0.05,0.1322747891687132,low
111614,Folkington's Drinks Ltd,folkingtons.com,2021-12,2021-12,Other,0.07762541045080068,0.09780563624318402,0.45454545454545453,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.05136125534163488,0.029669041392370817,0.15,1.0,0.7250015135241031,0.7298074910334345,0.05,0.12207909855297375,low
111912,FONDO MONTEBELLO SPA,fondomontebello.us,2021-12,2021-12,Other,0.6410953594130518,0.6289106320814011,0.03496503496503497,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.125,0.7292458432506008,0.7288156547173337,0.05,0.006938949123072038,low
112128,Food Maison,food-maison.com,2021-12,2021-12,Other,0.47583501633376496,0.4624403336221101,0.25874125874125875,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.925,0.45739514679143095,0.473592709300643,0.05,0.04569819596622367,low
112732,"Food Ireland, Inc",foodirelandwholesale.com,2021-12,2021-12,Other,0.7773804741988309,0.7513638757240653,0.38461538461538464,,,,,,0.4,,,,0.3,,,,0.1,0.30612244897959184,0.6261682672425677,0.6306481326410986,0.15,1.0,0.5471182160958696,0.5487552173259475,0.05,0.09545626914287175,low
112846,"FoodMatch, Inc.",foodmatch.com,2021-12,2021-12,Food,0.9975891613313026,0.9991737586845368,0.8741258741258742,9338739.9375,20.880509538177456,1.0,0.8982814295878715,0.9087935347315759,0.4,1.0,0.9710927308556996,0.9734415714572059,0.3,1.0,0.22399064911324768,0.20206535141800247,0.1,0.6326530612244898,0.8188266783072187,0.8171623202845326,0.15,1.0,0.4838114142165149,0.48353133310209273,0.05,0.9445234633271202,high
113174,Trade Commission Of Spain / Icex Spain Trade And Investment,foodswinesfromspain.com,2021-12,2021-12,Other,0.2643345289892728,0.2681418063836654,0.4825174825174825,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.5299292376970087,0.5333805701918246,0.15,1.0,0.02611458295778662,0.027959669069458043,0.05,0.13439208209853082,low
114778,Forever Cheese,forevercheese.com,2021-12,2021-12,Food,0.98047509401549,0.9921017853199476,0.6713286713286714,,,0.9,0.6901921077116743,0.7372522609197614,0.4,,,,0.3,1.0,0.17842265305046315,0.14881319358816275,0.1,0.5102040816326531,0.9555771263153058,0.9477623179674919,0.15,1.0,0.4696904043932333,0.4693570065903573,0.05,0.6041850025003248,medium_high
114906,Forever Green Food Inc.,forevergreenfood.com,2021-12,2021-12,Other,0.7157335026164922,0.6995131563301568,0.26573426573426573,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.95,0.8362339710995124,0.8384402601252299,0.05,0.04694150016306661,low
116929,Fortune Fish & Gourmet,fortunefishco.net,2021-12,2021-12,Other,0.1278696444772774,0.1553639436715419,0.45454545454545453,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.21220305104994716,0.184079460984502,0.15,1.0,0.54756445061796,0.5484756487325989,0.05,0.12207909855297375,low
118481,Fourth Creek Foods,fourthcreekfoods.com,2021-12,2021-12,Food,0.01992911845590836,0.005560142010226095,0.8181818181818182,73290.71704101562,0.10973429769661314,1.0,0.2306387170926605,0.2735231864537233,0.4,1.0,0.4590468789031058,0.46662657847263983,0.3,,,,0.1,0.9183673469387755,0.024336029040113956,0.041243324026553285,0.15,0.775,0.8336538376509017,0.8257638166261996,0.05,0.8748020878747037,high
120225,MAISON FRANCIS MIOT,francis-miot.com,2021-12,2021-12,Food,0.8939230985773164,0.851332280147446,0.43356643356643354,,,0.5,0.7289830879535877,0.7655378102751588,0.4,,,,0.3,,,,0.1,0.42857142857142855,0.31118067362036483,0.3416360624210758,0.15,0.775,0.05423858173608357,0.06786189154815586,0.05,0.1963685480551183,low
120437,Frangiosa Farms llc,frangiosafarms.com,2021-12,2021-12,Other,0.9145672465176637,0.8973938745349844,0.2937062937062937,,,,,,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.7109325460644212,0.7232469757674916,0.15,0.875,0.9538160874347569,0.9564196113856066,0.05,0.06587665326101476,low
120778,Franklin & Sons,franklinandsons.co.uk,2021-12,2021-12,Non-Alcoholic Beverages,0.12081499904342835,0.0729708335456692,0.4965034965034965,,,,,,0.4,0.14285714285714285,0.5527769296955231,0.5712545676004872,0.3,,,,0.1,0.5714285714285714,0.02784197950650186,0.046898782343987824,0.15,1.0,0.3197889365129357,0.3015189227136384,0.05,0.1551734936964305,low
121285,Antico Frantoio Muraglia (Muraglia Savino & C. S.a.s),frantoiomuraglia.it,2021-12,2021-12,Food,0.2853018240087772,0.24251677453328577,0.4195804195804196,,,,,,0.4,,,,0.3,,,,0.1,0.42857142857142855,0.4164327068878372,0.4361713219875575,0.15,0.975,0.3199345069210566,0.3246979419586079,0.05,0.10904546510931085,low
121428,"Fratelli Beretta USA, Inc.",fratelliberettausa.com,2021-12,2021-12,Food,0.9168116297702485,0.8760454568618458,0.7832167832167832,21950818.22999978,0.6631461627402258,1.0,0.3948059766843632,0.44689243794496825,0.4,1.0,0.9848455410918981,0.9856684706353979,0.3,,,,0.1,0.6326530612244898,0.0009546018471718054,0.0014365652189024178,0.15,1.0,0.8873509518876197,0.8795778413689443,0.05,0.8388832183810647,high
122311,Freedom Foods LLC,freedom-foods.com,2021-12,2021-12,Food,0.43886647274092144,0.4550741476838404,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.443692481832609,0.4209301653370332,0.05,0.049999999999999996,low
123671,French Feast Inc,frenchfeast.com,2021-12,2021-12,Other,0.2601843763254506,0.2675051385279179,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.11475913879458179,0.12121686796073677,0.05,0.049999999999999996,low
124644,EcoFish Inc.,freshemeals.com,2021-12,2021-12,Other,0.03423349278533529,0.0975494742563998,0.7902097902097902,782333.844632864,-0.2906120958188261,1.0,0.3121887143560834,0.26638366879710007,0.4,1.0,0.26352382802742236,0.2568398096748612,0.3,,,,0.1,0.6530612244897959,0.9894683637366172,0.9941306056194684,0.15,1.0,0.8305312163495976,0.8305364766770955,0.05,0.8449455083247764,high
126498,Frigo-pak Gıda Maddeleri Sanayi ve Ticaret A.Ş.,frigo-pak.com.tr,2021-12,2021-12,Food,0.6552861607755105,0.6812318877507687,0.25874125874125875,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.925,0.8082667666159438,0.7954676841253324,0.05,0.04569819596622367,low
127145,Fromagerie Milleret,fromagerie-milleret.com,2021-12,2021-12,Other,0.2021166480810986,0.21858295537549474,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.775,0.019182642565467572,0.01833562560848315,0.05,0.04038139509360417,low
127515,Frontier  Co-op,frontiercoop.com,2021-12,2021-12,Food,0.01973423030005558,0.005369209600978444,0.8881118881118881,43071.474989652634,-0.22507659942160974,0.9,0.3439877401346396,0.41062151241100636,0.4,1.0,0.4406034028143995,0.43796351974343556,0.3,1.0,0.4350623099502575,0.42116214549938347,0.1,0.7142857142857143,0.043980609290998486,0.04431340292178829,0.15,1.0,0.015313462745879643,0.02007457509538675,0.05,0.9269564850675129,high
128431,Fruition Chocolate,fruitionchocolateworks.com,2021-12,2021-12,Food,0.9865094087670798,0.9942788224702305,0.8111888111888111,106519.7265625,0.9652229274500783,1.0,0.7705927425975589,0.8078699249567058,0.4,1.0,0.6642565710955064,0.6751854078973742,0.3,,,,0.1,0.7142857142857143,0.2650840876717364,0.29600194631416754,0.15,1.0,0.8555111664067033,0.84948043126373,0.05,0.8509539318816834,high
128483,"Fruit of the Boot, Inc.",fruitoftheboot.com,2021-12,2021-12,Food,0.4179268231065172,0.42862083609369955,0.1958041958041958,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.7,0.39458899827832383,0.3799608336223841,0.05,0.03607959105982783,low
130092,WineRX LLC S Corp,dropitwine.com,2021-12,2021-12,Household Durables,0.8928165399857078,0.8887754166029659,0.3706293706293706,,,,,,0.4,,,,0.3,1.0,0.7721512312586786,0.7874597461640462,0.1,,,,0.15,1.0,0.9888026425790722,0.9838692638370836,0.05,0.15000000000000002,low
133054,Agricola Due Vittorie Srl,duevittorie.com,2021-12,2021-12,Food,0.9889419016753164,0.9958925750394945,0.3706293706293706,24475.405151367188,-0.2909112127594947,0.9,0.8329319686935581,0.8585722532230132,0.4,,,,0.3,,,,0.1,0.14285714285714285,0.7893006478886183,0.7825341473869574,0.15,0.7,0.4754200284474508,0.45700731298416003,0.05,0.4326965500988525,medium_high
133150,"Dufour Pastry Kitchens, Inc.",dufourpastrykitchens.com,2021-12,2021-12,Food,0.9792913289206805,0.9911770201634137,0.7622377622377622,4632450.59375,0.14024962256519613,1.0,0.24207760932625472,0.2872811237252261,0.4,1.0,0.9798218102084432,0.9801062337141712,0.3,1.0,0.6848030513419928,0.6792540073982737,0.1,0.32653061224489793,0.6567534347286679,0.655710926005306,0.15,0.975,0.8696750310697589,0.855554110301769,0.05,0.9021154176509518,high
139130,Nature's Earthly Choice,earthlychoice.com,2021-12,2021-12,Food,0.00028872319385597045,7.134485043061714e-05,0.972027972027972,17662532.75,-0.2448756437009032,1.0,0.02301461332165727,0.02703482778526073,0.4,1.0,0.009464597962752227,0.010322709961916216,0.3,1.0,0.01900058003620832,0.01972872996300863,0.1,0.9183673469387755,0.17945595735882003,0.1835212067147839,0.15,1.0,0.7315783709582955,0.7145117932708984,0.05,0.9844206927810997,high
139467,Mindful Foods Corp.,earthspromiseus.com,2021-12,2021-12,Food,0.6814083917396294,0.685197981959945,0.1958041958041958,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.6021309102605339,0.611461241702098,0.15,0.625,0.5089250305595822,0.5062724014336918,0.05,0.03834699846183935,low
140772,East Shore Specialty Foods Inc.,eastshorefoods.com,2021-12,2021-12,Food,0.14183526898174548,0.03734053576585299,0.9090909090909091,111587.650390625,0.21087327245983167,1.0,0.42137814022221004,0.47825668654993264,0.4,1.0,0.6756224152765827,0.6860092202846262,0.3,1.0,0.04893396375652541,0.04184648581997534,0.1,0.9183673469387755,0.22561974452051647,0.2534379091024943,0.15,0.775,0.2372205847440852,0.24123453578448376,0.05,0.9748020878747037,high
142636,Happy Grub,eathappygrub.com,2021-12,2021-12,Other,0.8101252489389372,0.7894430005605667,0.055944055944055944,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.5928180857418555,0.5954150187444442,0.15,0.125,0.7338170261598186,0.7332065674736693,0.05,0.015482641475648387,low
142638,Eat Happy Kitchen,eathappykitchen.com,2021-12,2021-12,Food,0.7501533841967359,0.775835159421767,0.20279720279720279,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.725,0.9734857786554328,0.971467077118742,0.05,0.037322895256670784,low
142930,Maruyanagi Foods Inc.,eatmorebeans.net,2021-12,2021-12,Other,0.9066110316816054,0.9236759584840918,0.3076923076923077,5247.783977508545,-0.6650237139747188,1.0,0.5620655683870615,0.5368692168272441,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.631509902127464,0.6346108756425286,0.15,0.525,0.8689199696070755,0.8719112236253724,0.05,0.43382148646151536,medium_high
143357,"Seeds of Collaboration, LLC",eatsoco.com,2021-12,2021-12,Food,0.5024144477086205,0.48554587304013996,0.5034965034965035,,,,,,0.4,,,,0.3,1.0,0.1347793225880161,0.16091245376078914,0.1,0.3877551020408163,0.7762590175986767,0.7740421933107036,0.15,1.0,0.40191445493745576,0.40408934558908544,0.05,0.20702867196063587,medium_low
143426,Sweet Logic,eatsweetlogic.com,2021-12,2021-12,Other,0.8517377272050582,0.8364714875401315,0.3006993006993007,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.5872317695170702,0.5861896602811022,0.15,1.0,0.9801500463580529,0.9817606078017901,0.05,0.058543692352576344,low
143442,Teffola,eatteffola.com,2021-12,2021-12,Food,0.9740870933514266,0.9899546450593691,0.45454545454545453,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.9936624086752746,0.9907202520940255,0.15,1.0,0.9807819851858302,0.9801349867036652,0.05,0.12818244931449502,low
144497,eCapital Corp. Inc.,ecapital.com,2021-12,2021-12,Household Durables,0.17580231273955693,0.16058230987446703,0.40559440559440557,,,,,,0.4,,,,0.3,,,,0.1,0.3673469387755102,0.1202809814823324,0.14639387654860012,0.15,1.0,0.8520147556695933,0.8519141536036146,0.05,0.10146469269977877,low
147145,"Daesang America, Inc.",edaesang.com,2021-12,2021-12,Food,0.5209649129138667,0.5493539893662199,0.2517482517482518,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.9,0.6090999191199928,0.5821084807492196,0.05,0.04473527602317941,low
148928,Raaka Chocolate,raakachocolate.com,2021-12,2021-12,Food,0.02477966811268866,0.0067750428918446045,0.972027972027972,1005868.65625,-0.0010777902658927196,1.0,0.3448634448032401,0.3988839715220319,0.4,1.0,0.26251075522495765,0.27295049108037683,0.3,1.0,0.05854850333081398,0.06627620221948212,0.1,0.9183673469387755,0.7523307907917107,0.755077215380516,0.15,1.0,0.4259131652108492,0.4254971673025783,0.05,0.9844206927810997,high
154250,RangeMe,rangeme.com,2021-12,2021-12,Other,0.2794450171483465,0.319423805398427,0.45454545454545453,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.3867688278270459,0.3698027646444997,0.15,1.0,0.5445176755807001,0.5432383034260498,0.05,0.12207909855297375,low
155010,Rare Hawaiian Honey Company,rarehawaiianhoney.com,2021-12,2021-12,Other,0.9247382805587467,0.9089177665664442,0.40559440559440557,,,,,,0.4,,,,0.3,,,,0.1,0.3673469387755102,0.876903460000919,0.8894812104659702,0.15,1.0,0.5301004231745369,0.5298597520971157,0.05,0.1039999614954481,low
158780,Ready To Go Foods Inc.,readytogofoods.com,2021-12,2021-12,Other,0.12924179309066292,0.15140464421002564,0.23776223776223776,,,,,,0.4,,,,0.3,,,,0.1,0.30612244897959184,0.08657813720534853,0.06755987271813767,0.15,0.475,0.9025858474272471,0.9059272756391795,0.05,0.06649432294817281,low
158985,California Milk Advisory Board,realcaliforniamilk.com,2021-12,2021-12,Food,0.1055716358334356,0.08799809747065518,0.5944055944055944,,,,,,0.4,,,,0.3,,,,0.1,0.9183673469387755,0.05164844001286587,0.05319925391290244,0.15,1.0,0.665013580902795,0.6611277315296566,0.05,0.1844206927810994,low
159033,Get Real Foods LLC,realcookiesco.com,2021-12,2021-12,Other,0.8255348851580429,0.8030977254582208,0.11188811188811189,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.5878940173689289,0.5904538603249037,0.15,0.325,0.8134566237596755,0.8283153814706432,0.05,0.0239749336894751,low
160477,Rebellyous Foods,rebellyous.com,2021-12,2021-12,Food,0.9957774232898564,0.9984827328475089,0.6853146853146853,,,0.5,0.9696787258497072,0.9709447758322108,0.4,0.14285714285714285,0.5383857448166754,0.5486069352575667,0.3,,,,0.1,0.9183673469387755,0.995226990764141,0.9931647300068353,0.15,1.0,0.5272335704407722,0.5337900335298879,0.05,0.30324711761769324,medium_high
161160,Recoup Beverage Inc.,recoupwellness.com,2021-12,2021-12,Non-Alcoholic Beverages,0.9688157643007461,0.9831755253189285,0.3916083916083916,,,,,,0.4,,,,0.3,,,,0.1,0.3469387755102041,0.9606241097275192,0.9411149162861492,0.15,0.975,0.9530229327811635,0.953570744782692,0.05,0.10194738895367707,low
163683,"Red Plate Foods, Inc.",redplatefoods.com,2021-12,2021-12,Food,0.8878526934264946,0.8255577638485451,0.7132867132867133,1094863.640625,0.2290697031801916,1.0,0.40944666411252806,0.4687319607465846,0.4,1.0,0.4787254711482417,0.4858188013629986,0.3,,,,0.1,0.42857142857142855,0.9784358774066075,0.9702955385381791,0.15,1.0,0.6037838782813713,0.6012761590935368,0.05,0.816531050138147,high
163790,"Red River Commodities, Inc.",redriv.com,2021-12,2021-12,Pet Products,0.8865788536845852,0.9032706517861693,0.40559440559440557,,,0.9,0.6962673088500904,0.6825749167591565,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.05387091442024544,0.052547846321888206,0.05,0.42600255318582964,medium_high
166850,"Source Atlantique, Inc.",sourceatlantique.com,2021-12,2021-12,Retailers,0.32108582396490265,0.8466432247872394,0.6573426573426573,24412.066040039062,-0.19157397496304396,1.0,0.42797329100760767,0.2982456140350877,0.4,1.0,0.7727941380554554,0.7604166666666666,0.3,1.0,0.46960082962754646,0.47244094488188976,0.1,,,,0.15,1.0,0.2949348300329438,0.3336076817558299,0.05,0.8500000000000003,high
168259,"Rudolph Foods Company, Inc.",southernrecipesmallbatch.com,2021-12,2021-12,Food,0.27973668444720334,0.2667149093750531,0.5384615384615384,,,,,,0.4,,,,0.3,,,,0.1,0.7551020408163265,0.5208277810963562,0.5229908361041278,0.15,1.0,0.05089454376261412,0.05297577754653717,0.05,0.1600369957349237,low
171133,The Spare Food Co.,sparefood.com,2021-12,2021-12,Food,0.8145530925863101,0.8344969338701184,0.2097902097902098,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.5902730551854064,0.5992388521380493,0.15,0.675,0.9611218172628818,0.9571554514972829,0.05,0.04051705492717475,low
171767,Sparta Gourmet,spartagourmet.com,2021-12,2021-12,Food,0.04737947611176475,0.008527408313373763,0.5104895104895105,124111.13549804688,-0.32937450273891766,0.9,0.4027146844726616,0.4722917067538965,0.4,1.0,0.2903771961475478,0.3004610142313089,0.3,,,,0.1,0.061224489795918366,0.5605448467582594,0.5715675938691104,0.15,0.775,0.03832991288223286,0.047863192276563764,0.05,0.7249276406320101,high
172545,Specialities Inc.,specialitiesinc.com,2021-12,2021-12,Other,0.21250396757403564,0.22860690686099644,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.775,0.0417668030085458,0.03950908316954922,0.05,0.04038139509360417,low
172658,Specialty Food Sales,specialty-food-sales.com,2021-12,2021-12,Food,0.429926880851156,0.43161731981178547,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.40001795821857195,0.4037858422939068,0.05,0.049999999999999996,low
174330,The Spice Lab,spices.com,2021-12,2021-12,Food,0.9882417479302156,0.9955161460191272,0.7762237762237763,311709.546875,0.9518708673574359,1.0,0.8308248043347382,0.8570329035982297,0.4,1.0,0.28832329512337285,0.29755462016436157,0.3,1.0,0.8047387200534336,0.8094944512946979,0.1,0.3469387755102041,0.9580331296236732,0.9455958849357601,0.15,1.0,0.45526600951377444,0.45640391952826914,0.05,0.9040811667526114,high
183132,Star-K Kosher Certification,star-k.org,2021-12,2021-12,Other,0.1567999303392311,0.17828058910462213,0.40559440559440557,,,,,,0.4,,,,0.3,,,,0.1,0.3673469387755102,0.3923367642328723,0.3773598031511279,0.15,1.0,0.13325610392366669,0.1359869403535489,0.05,0.10146469269977877,low
183737,"Stark Group International, Inc.",starkfoods.com,2021-12,2021-12,Other,0.5868414178213595,0.5725770779187688,0.24475524475524477,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.875,0.6454442244260342,0.6496303091691474,0.05,0.04501997736288133,low
